Country,YearMon,Region,Load,NetIM,Nuclear,NRenew,Renew,DAPrice,treat,AvgTemp,MaxTemp,MinTemp,winter,summer,Population,HDD,CDD,MarketIDX,CPI,GDP
LV,Jan 2020,NE,655.237,30.3612,0,166.966,459.912,30.818655913978496,1,3.034289127837515,4.554002389486261,1.2278375149342893,1,0,1893223,476.04,0,57.07,108.85,7848.7
LV,Feb 2020,NE,614.147,14.65845,0,174.556,425.699,28.043721264367814,1,2.1873152709359607,4.4708128078817735,-0.27783251231527095,1,0,1893223,459.48,0,NA,109.04,NA
LV,Mar 2020,NE,626.574,-46.163199999999996,0,128.152,544.521,23.99258064516129,1,2.8381502890173413,6.6012702078521945,-0.8533487297921478,0,1,1893223,465.02,0,NA,109.35,NA
LV,Apr 2020,NE,553.084,176.3173,0,108.641,266.306,23.502861111111113,1,5.629510155316607,10.408104886769964,0.7135876042908225,0,1,1893223,367.11,0,NA,108.78,7135.1
LV,May 2020,NE,547.452,108.8862,0,174.05,264.346,24.524381720430107,1,9.58256351039261,14.545337995337997,4.2079254079254085,0,1,1893223,257.7,0,NA,108.5,NA
LV,Jun 2020,NE,526.626,51.0182,0,268.452,206.791,38.65497222222222,1,18.184808612440193,23.272694610778444,12.887664670658683,0,1,1893223,32.82,1.68,NA,108.68,NA
LV,Jul 2020,NE,545.436,291.14375,0,98.366,155.415,31.87467741935484,1,16.42039859320047,21.12994082840237,11.581420118343196,0,1,1893223,34.01,0,NA,108.99,7516.4
LV,Aug 2020,NE,561.759,171.32735,0,280.77,110.394,43.43560483870968,1,17.168014268727706,22.2575,11.800476758045292,0,1,1893223,28.56,0,NA,108.53,NA
LV,Sep 2020,NE,558.471,223.42215,0,182.117,152.735,39.851375,1,14.394251497005989,18.67854588796186,10.351370679380215,1,0,1893223,86.53,0,NA,108.45,NA
LV,Oct 2020,NE,608.947,283.14435,0,162.498,163.466,37.75985215053763,1,9.744653349001176,12.426542491268918,6.878696158323632,1,0,1893223,252.08,0,NA,108.32,7775
LV,Nov 2020,NE,606.137,153.483,0,248.482,205.684,41.095819444444444,1,5.442839352428394,7.285785536159602,3.178678304239402,1,0,1893223,387.79,0,NA,107.97,NA
LV,Dec 2020,NE,653.207,150.80785,0,265.851,237.702,44.866263440860216,1,0.31976744186046513,1.8135103926096998,-1.3629330254041572,1,0,1893223,556.37,0,NA,107.95,NA
LV,Jan 2021,NE,662.118,64.00415,0,352.249,250.119,53.55948924731183,1,-3.322196796338673,-1.610958904109589,-5.28892694063927,1,0,1893223,668.33,0,NA,108.36,7976.9
LV,Feb 2021,NE,623.709,40.12145,0,338.625,248.067,59.119776785714286,1,-5.3862595419847334,-2.0823604060913707,-9.380456852791879,1,0,1893223,668.94,0,NA,108.83,NA
LV,Mar 2021,NE,638.842,-56.58525,0,241.618,456.45799999999997,43.508978494623655,1,1.273272933182333,4.712121212121213,-2.4415263748597082,0,1,1893223,517.4,0,NA,109.66,NA
LV,Apr 2021,NE,576.3629999999999,-74.41365,0,87.032,563.892,43.68936111111111,1,5.418470588235294,9.862121212121213,1.1354312354312355,0,1,1893223,365.13,0,NA,110.65,8226.3
LV,May 2021,NE,571.663,44.67405,0,49.374,476.985,48.36325268817205,1,10.691348314606742,15.202022471910114,5.914831460674158,0,1,1893223,219.33,0,NA,111.27,NA
LV,Jun 2021,NE,551.894,199.8602,0,132.013,219.125,76.35986111111112,1,19.068295589988082,24.49679408138101,12.798273736128237,0,1,1893223,13.9,14.63,NA,111.6,NA
LV,Jul 2021,NE,593.705,289.55,0,193.511,108.811,88.2491935483871,1,21.49933259176863,27.078953229398664,15.59042316258352,0,1,1893223,0.28,27.83,NA,112.04,8491
LV,Aug 2021,NE,576.396,416.80565,0,45.985,111.293,87.4357123655914,1,15.934521158129177,19.98106904231626,12.201447661469933,0,1,1893223,37.34,0,NA,112.46,NA
LV,Sep 2021,NE,583.741,261.0138,0,196.046,122.6,123.47116666666666,1,10.926456876456877,14.981002331002331,6.8552447552447555,1,0,1893223,204.09,0,NA,113.53,NA
LV,Oct 2021,NE,605.018,331.98455,0,126.416,145.447,106.40451612903226,1,8.133069977426636,11.867201834862385,4.523455377574371,1,0,1893223,306.88,0,NA,114.78,8810.6
LV,Nov 2021,NE,620.608,198.13375,0,201.471,221.286,125.48393055555556,1,3.5045977011494256,5.551954022988506,1.139655172413793,1,0,1893223,441.23,0,NA,115.99,NA
LV,Dec 2021,NE,704.12,36.23905,0,338.287,331.852,207.2952016129032,1,-4.213743016759777,-1.4358342665173573,-7.439305711086226,1,0,1893223,700.85,0,NA,116.46,NA
LV,Jan 2022,NE,671.032,154.93675,0,228.077,291.278,143.96288978494624,1,-0.9846501128668173,1.1867945823927766,-3.726523702031603,1,0,1893223,NA,NA,NA,116.44,9458.1
LV,Feb 2022,NE,604.005,152.7159,0,82.807,370.741,104.6445238095238,1,0.34118372379778056,2.581874229346486,-2.1813810110974106,1,0,1893223,NA,NA,NA,118.39,NA
LV,Mar 2022,NE,637.751,192.14885,0,45.597,399.052,167.13606182795698,1,0.8192650334075724,5.971492204899778,-4.108574610244989,0,1,1893223,NA,NA,NA,122.24,NA
LV,Apr 2022,NE,560.336,-81.915,0,34.584,602.997,109.45376388888889,1,5.027816091954024,9.631379310344828,0.2595402298850575,0,1,1893223,NA,NA,NA,125.09,9651.4
LV,May 2022,NE,550.81,168.6621,0,35.939,345.403,164.3482123655914,0,9.961401557285873,14.783314794215796,4.620689655172414,0,1,1893223,NA,NA,NA,129.93,NA
LV,Jun 2022,NE,511.927,254.9847,0,17.957,234.642,218.51844444444444,0,16.953872832369942,21.986820809248556,11.491560693641619,0,1,1893223,NA,NA,NA,133.08,NA
LV,Jul 2022,NE,519.361,332.63685,0,17.764,166.029,304.97967741935486,0,17.62782122905028,22.430837988826816,12.665251396648046,0,1,1893223,NA,NA,NA,135.95,NA
LV,Aug 2022,NE,543.0120000000001,306.77115,0,126.315,107.278,467.0926344086021,0,20.205151515151517,25.493296089385478,14.173631284916201,0,1,1893223,NA,NA,NA,136.51,NA
LV,Sep 2022,NE,498.30400000000003,324.13895,0,86.735,84.162,351.47754166666664,0,NA,14.133333333333335,6.860757575757576,1,0,1893223,NA,NA,NA,138.56,NA
LV,Oct 2022,NE,311.545,212.0493,0,8.357,89.083,209.20759911894274,0,NA,NA,NA,NA,NA,1893223,NA,NA,NA,139.84,NA
NL,Jan 2019,CWE,42771.81912,-2919.92588,1443.13444,35761.884175,3261.492265,58.300497311827954,1,4.03903990746096,6.060424028268551,1.6446630888491354,1,0,17475415,454.07,0,NA,103.13,NA
NL,Feb 2019,CWE,37588.76086,-2406.76392,990.45127,31793.705215,2555.047945,46.85010416666667,1,6.271648492623477,9.981188765512737,2.9158136482939634,1,0,17475415,325.99,0,NA,104.44,NA
NL,Mar 2019,CWE,40116.00869,-770.3708799999999,1439.46424,31218.363945,3219.546865,40.49920698924731,1,7.757876312718787,10.675515008828723,4.604833836858006,0,1,17475415,312.54,0,NA,104.98,NA
NL,Apr 2019,CWE,35869.31758,1986.692,1388.38655,25438.553065,2268.737925,40.841541666666664,1,10.079166666666667,14.562210012210013,5.590429447852761,0,1,17475415,216.58,0,NA,106.11,NA
NL,May 2019,CWE,36176.18284,-144.28364,1288.25783,27641.79501,2015.52762,40.19094086021505,1,11.215357967667437,14.9530070754717,7.02292654028436,0,1,17475415,192.48,0,NA,105.82,NA
NL,Jun 2019,CWE,34575.94283,3837.1636,129.83738,24310.484085,1654.672405,36.22925,1,17.245253731343283,21.580085003035823,12.458894960534305,0,1,17475415,10.94,9.97,NA,105.67,NA
NL,Jul 2019,CWE,36689.04804,1521.55484,1231.93124,29413.885635,1788.637525,39.61560483870968,1,18.240230547550432,22.43829411764706,13.844776995305166,0,1,17475415,19.55,24.78,NA,106.67,203957.4
NL,Aug 2019,CWE,36231.64134,1719.34248,1274.31178,29589.637375,2144.892575,37.41150537634409,1,18.588978649740337,22.838072855464162,14.27745155607751,0,1,17475415,1.79,4.92,NA,107.32,NA
NL,Sep 2019,CWE,35835.08149,874.62752,1346.9528,29997.715885,2379.459285,36.58068055555555,1,15.073154761904762,18.64393203883495,11.268567961165049,1,0,17475415,72.19,0,NA,106.16,NA
NL,Oct 2019,CWE,39189.88583,-1720.35632,1415.04614,35084.85338,2879.4948,37.956908602150534,1,11.95429071803853,14.711355529131987,9.168824228028503,1,0,17475415,183.1,0,NA,106.82,206185.1
NL,Nov 2019,CWE,39884.06663,-2018.51792,1390.09411,35790.3181,3210.34754,42.71355555555556,1,7.083683263347331,9.580305810397554,4.4226854690374005,1,0,17475415,346.64,0,NA,106.01,NA
NL,Dec 2019,CWE,40676.34576,1066.95252,1440.97275,31535.179565,4452.247825,37.399112903225806,1,6.427549824150059,8.493948472139007,4.0781362007168465,1,0,17475415,378.54,0,NA,106.24,NA
NL,Jan 2020,CWE,41573.75487,-1018.4246400000001,1442.72975,35218.932845,4507.115245,37.07186827956989,1,6.499181286549708,8.474166666666667,4.186366366366366,1,0,17475415,372.67,0,NA,104.85,203750.9
NL,Feb 2020,CWE,38116.70769,681.84584,1320.47316,28563.27186,5170.39203,29.550114942528737,1,7.044797507788163,9.35,4.40874840357599,1,0,17475415,317.87,0,NA,105.77,NA
NL,Mar 2020,CWE,36944.15912,1082.24128,1440.28822,27460.994265,4270.410745,24.745537634408603,1,6.77229690239626,9.913825983313469,3.382214156079855,0,1,17475415,347.8,0,NA,106.09,NA
NL,Apr 2020,CWE,31553.5959,2142.13032,1388.13362,22418.68001,2868.95845,18.965791666666668,1,10.26600741656366,15.103802281368822,5.215527156549521,0,1,17475415,211.59,0,NA,107.14,187857.6
NL,May 2020,CWE,32426.93869,-1356.51092,1241.012,27572.938375,2884.169725,17.666559139784948,1,12.425806451612903,16.8875367430923,7.325783560023655,0,1,17475415,150.46,0,NA,106.94,NA
NL,Jun 2020,CWE,32812.61794,-141.8476,629.0639,28201.097215,2805.867735,26.256416666666667,1,16.609296781883195,20.51281895504253,12.645206310679612,0,1,17475415,35.48,2.08,NA,107.45,NA
NL,Jul 2020,CWE,33797.46011,-5073.53356,1215.91788,33305.94451,3093.17909,29.350456989247313,1,16.611347926267282,20.136363636363637,12.546158357771262,0,1,17475415,26.67,0.79,NA,108.42,201325
NL,Aug 2020,CWE,35161.0069,-4716.2982,1385.21783,34181.824675,3151.352255,34.065819892473115,1,19.85591459896134,24.24074074074074,15.500880798590723,0,1,17475415,4.85,36.87,NA,107.65,NA
NL,Sep 2020,CWE,34584.68958,-2055.79444,1348.81892,29586.13261,3572.52308,42.602625,1,15.556227106227107,19.784825870646767,11.277467411545624,1,0,17475415,64.21,0.35,NA,107.19,NA
NL,Oct 2020,CWE,37344.58458,-316.49592,1415.11283,27106.836425,6364.465465,37.113965053763444,1,11.758709677419356,14.355854241338113,9.052747909199523,1,0,17475415,195.54,0,NA,108.05,203466.1
NL,Nov 2020,CWE,37859.59029,-235.80624,1206.71231,28354.64927,5368.10503,41.05136111111111,1,9.308181818181819,12.039592340951206,6.312222222222222,1,0,17475415,270.66,0,NA,106.72,NA
NL,Dec 2020,CWE,40413.64832,543.71848,1429.48283,29395.828435,5922.824625,48.28125,1,6.044216089254258,7.958087793144919,3.8244004796163074,1,0,17475415,388.51,0,NA,107.22,NA
NL,Jan 2021,CWE,40480.72534,-469.945,1431.30672,30614.0745,5891.22384,53.6211559139785,1,3.788211143695015,5.915347721822542,1.458227079538555,1,0,17475415,456.24,0,NA,106.51,204019.8
NL,Feb 2021,CWE,35624.49943,-2353.1278,1284.36084,28627.36701,5909.42844,49.234747023809526,1,3.9989610389610393,7.01953488372093,0.9428189712758851,1,0,17475415,391.56,0,NA,107.76,NA
NL,Mar 2021,CWE,36721.22781,-3683.65476,1440.82075,31392.314695,5256.590355,48.89051075268817,1,6.312155020551968,9.5936004784689,2.89068209500609,0,1,17475415,357.89,0,NA,108.09,NA
NL,Apr 2021,CWE,32305.59082,-1249.76952,1330.35187,24613.79059,4587.76872,53.869055555555555,1,6.442909090909091,10.226411543287329,2.3640880503144657,0,1,17475415,344.08,0,NA,108.95,212405.9
NL,May 2021,CWE,32565.86796,1524.01888,835.2455199999999,23144.601715,4321.830325,56.11655913978495,1,10.68777189888301,14.255502104630187,6.877797943133697,0,1,17475415,207.85,0,NA,109.11,NA
NL,Jun 2021,CWE,32604.93275,3260.5741199999998,0.0028499999999999997,24590.467815,2730.165545,76.50940277777778,1,17.03212121212121,21.021000617665226,12.636689314391601,0,1,17475415,19.73,4.08,NA,109.27,NA
NL,Jul 2021,CWE,33863.94904,289.6988,1319.73461,25672.21342,3730.6281,82.5828629032258,1,17.61516754850088,21.03736526946108,14.11928143712575,0,1,17475415,1.87,0,NA,109.96,218472.1
NL,Aug 2021,CWE,32958.35713,3309.89458,1401.7205,19539.598285,4824.920115,86.6630376344086,1,16.933020527859238,20.1663082437276,13.705137395459976,0,1,17475415,6.77,0,NA,110.54,NA
NL,Sep 2021,CWE,33977.94622,2805.57541,1356.52649,24055.966145,3344.465715,136.38656944444443,1,16.305423522242535,20.224705152079455,12.406828057107388,1,0,17475415,37.37,0,NA,110.37,NA
NL,Oct 2021,CWE,36267.77467,1511.72736,1255.69814,23854.321455,6593.456335,163.8063306451613,1,12.277489687684149,15.35546218487395,9.09483793517407,1,0,17475415,181.98,0,NA,112.1,221241.2
NL,Nov 2021,CWE,38258.80955,-1431.60413,1384.81573,31149.806425,5146.759075,186.29956944444444,1,7.9993288590604035,10.389444444444445,5.610457920792079,1,0,17475415,318.1,0,NA,113.02,NA
NL,Dec 2021,CWE,39917.07637,-2095.60348,1433.39495,31608.512725,6495.236925,237.80301075268818,1,5.417243867243868,7.852666666666667,3.372986069049061,1,0,17475415,398.75,0,NA,114.09,NA
NL,Jan 2022,CWE,39686.28641,-742.84528,1443.51575,30483.39513,6414.66974,189.23557795698926,1,5.298924731182796,7.534548714883443,3.3169594185342217,1,0,17475415,NA,NA,NA,114.61,226972.8
NL,Feb 2022,CWE,34213.51498,581.34199,1303.34754,21537.55625,8148.55425,168.291875,1,6.61404761904762,9.246366083445492,3.7260367097212783,1,0,17475415,NA,NA,NA,115.58,NA
NL,Mar 2022,CWE,33541.16031,-4075.71614,1407.21452,29419.293555,4413.307835,261.0312903225806,1,7.109197939661517,11.77446020974707,2.379535467671061,0,1,17475415,NA,NA,NA,120.7,NA
NL,Apr 2022,CWE,31325.40403,210.87772,411.52111,22185.97652,5303.8764,195.31241666666668,1,9.177761194029852,12.773198482932997,4.809490445859873,0,1,17475415,NA,NA,NA,121.16,232236.7
NL,May 2022,CWE,31118.17096,974.44032,1424.91385,20950.807555,4081.584575,181.39770161290323,0,13.85319454414932,17.802412545235224,8.718511796733212,0,1,17475415,NA,NA,NA,120.21,NA
NL,Jun 2022,CWE,30130.59967,-4034.31773,1362.38035,26240.221435,3516.356205,210.70393055555556,0,16.810267857142858,20.429875776397516,11.752670807453416,0,1,17475415,NA,NA,NA,120.13,NA
NL,Jul 2022,CWE,31528.02744,-1966.12479,1389.79485,25407.719005,3556.004825,306.8632392473118,0,18.45513005780347,22.3316807738815,13.224067388688328,0,1,17475415,NA,NA,NA,122.74,NA
NL,Aug 2022,CWE,31434.41914,-2788.79171,1379.86681,26160.82341,3275.73767,447.249623655914,0,20.088226848528357,24.49694610778443,14.818263473053893,0,1,17475415,NA,NA,NA,125.63,NA
NL,Sep 2022,CWE,31567.40628,-1882.7104,1351.63783,22811.559525,3925.690435,340.894375,0,NA,19.339987562189055,11.352611940298509,1,0,17475415,NA,NA,NA,129.2,NA
NL,Oct 2022,CWE,19254.5216,-302.64749,829.04868,9520.419545,2344.000015,182.74669603524228,0,NA,NA,NA,NA,NA,17475415,NA,NA,NA,130.9,NA
NO,Jan 2019,NE,14552.37529,-140.86111,0,367.04305,14328.81832,54.11555107526882,1,-3.6943619196535966,-0.9274105043114712,-6.595236382322714,1,0,5391369,759.73,0,NA,110,NA
NO,Feb 2019,NE,10544.6365,597.50575,0,232.95092,11491.23644,45.89747619047619,1,-1.0511977142097744,2.002608094881686,-4.178817929393098,1,0,5391369,605.98,0,NA,111,NA
NO,Mar 2019,NE,13001.38375,1711.88976,0,267.84782,11049.38155,41.65231720430108,1,-0.5632713972201903,2.836040370234796,-4.019522709776751,0,1,5391369,652.74,0,NA,111.1,NA
NO,Apr 2019,NE,10433.34412,561.23349,0,262.00257,9638.43158,41.337047222222225,1,5.262754416132562,10.000441429801896,0.3376227690358011,0,1,5391369,450.51,0,NA,111.6,NA
NO,May 2019,NE,9890.84883,325.88465,0,259.27013,9385.72138,39.12015591397849,1,6.718352912970511,10.83963462648958,3.0694017971758667,0,1,5391369,395.68,0,NA,111.3,NA
NO,Jun 2019,NE,8773.23529,-221.80222,0,254.34354,8772.89887,28.44440277777778,1,11.716185692446885,16.003529927647445,8.004293688278231,0,1,5391369,216.41,0,NA,111.4,NA
NO,Jul 2019,NE,8498.17544,-1137.7388,0,246.27809,9400.91655,34.777311827956986,1,14.308553351989294,18.749518722233976,10.152383669658143,0,1,5391369,151.41,0.89,NA,112.1,89927.4
NO,Aug 2019,NE,8701.58488,-1334.91462,0,247.86597,9729.98893,35.37893817204301,1,13.836469702672188,17.886364599894012,10.346880690982882,0,1,5391369,150.6,0,NA,111.3,NA
NO,Sep 2019,NE,9325.86833,-1542.41145,0,241.7351,10524.11754,31.282116666666667,1,8.773295399749253,12.634601813148038,5.921979427596867,1,0,5391369,307.8,0,NA,111.9,NA
NO,Oct 2019,NE,11399.45133,-49.442400000000006,0,246.8158,11223.45427,36.60954838709677,1,3.188495884577494,6.1808099721806125,0.7997331659080208,1,0,5391369,515.41,0,NA,112,89683.4
NO,Nov 2019,NE,13056.30002,180.97030999999998,0,250.88294,12631.28351,41.815425,1,-1.4206140213053453,0.9945902188476999,-3.4431136425278006,1,0,5391369,658.35,0,NA,112.4,NA
NO,Dec 2019,NE,13531.54999,1199.65945,0,275.07692,12058.5717,37.02427150537634,1,-0.5821190370323319,1.938793797284971,-3.1318096626405665,1,0,5391369,644.82,0,NA,112,NA
NO,Jan 2020,NE,13356.78235,115.14192,0,293.81095,12954.42316,24.149978494623657,1,0.7866670964830277,3.312570009510726,-2.1498611253986217,1,0,5391369,612.26,0,NA,111.9,83851.6
NO,Feb 2020,NE,12788.81694,-136.62566,0,285.33941,12652.37795,12.932114942528736,1,-0.7402807195017862,2.352831665455359,-3.759925646492811,1,0,5391369,614.67,0,NA,111.8,NA
NO,Mar 2020,NE,13109.51175,-1129.3306,0,298.54417,13967.64168,8.416448924731183,1,0.12498646539919113,3.4240658710719685,-3.109364191251272,0,1,5391369,618.38,0,NA,111.7,NA
NO,Apr 2020,NE,10988.96564,-1557.597,0,284.44519,12294.40286,4.697119444444445,1,3.1469530210058116,7.173816487921136,-0.7478856115868485,0,1,5391369,508.43,0,NA,112.3,72095
NO,May 2020,NE,10215.37631,-1813.47674,0,230.37019,11829.75476,7.809024193548387,1,5.9808136467553785,10.239062581827705,2.0494581531416944,0,1,5391369,431.5,0,NA,112.5,NA
NO,Jun 2020,NE,8540.06221,-1637.28309,0,221.88237,9971.60058,2.1314583333333332,1,14.419044257565528,19.348865096359745,9.533619112342517,0,1,5391369,151.14,0.11,NA,112.8,NA
NO,Jul 2020,NE,8773.27399,-2225.24495,0,226.22831,10487.26571,1.9094166666666668,1,12.10186691636917,16.293330216612127,8.696019092109273,0,1,5391369,201.28,0,NA,113.7,79926
NO,Aug 2020,NE,9010.60531,-2548.36941,0,224.538825,10988.987435000001,4.669018817204301,1,13.692772887851028,18.235761554895525,9.753672660774155,0,1,5391369,158.05,0,NA,113.1,NA
NO,Sep 2020,NE,9484.46409,-2504.11718,0,138.05539,11316.81422,9.097127777777779,1,9.774578969930799,13.48232249716966,6.649361433752037,1,0,5391369,280.33,0,NA,113.5,NA
NO,Oct 2020,NE,11152.35395,-2661.39507,0,28.336845,13233.339835,12.102182795698925,1,5.746280107047279,8.589492677824268,3.419542047019226,1,0,5391369,425.91,0,NA,113.9,81258.3
NO,Nov 2020,NE,11898.08276,-1425.35425,0,76.66842,12705.55846,4.886758333333334,1,3.673067437966205,6.26553876478318,1.2677177979690006,1,0,5391369,487.88,0,NA,112.9,NA
NO,Dec 2020,NE,13544.78582,-2649.82012,0,72.49955,15275.57114,17.51981182795699,1,0.6868212268082611,2.7868421052631582,-1.3072054325851434,1,0,5391369,608.85,0,NA,113.6,NA
NO,Jan 2021,NE,15652.47754,-1838.7921,0,67.16417,16260.46357,44.99344086021505,1,-6.166637754069448,-2.958425385577324,-8.385619344614284,1,0,5391369,830.08,0,NA,114.9,89571.1
NO,Feb 2021,NE,13920.21902,-444.58014000000003,0,61.58758,13430.58626,47.46626488095238,1,-4.967764381453216,-1.309361334867664,-7.7793805709127835,1,0,5391369,710.27,0,NA,115.8,NA
NO,Mar 2021,NE,13144.27076,-602.92368,0,72.397275,12870.930875,34.838903225806455,1,0.7228288130650335,4.3402343750000005,-2.5921799979568907,0,1,5391369,596.48,0,NA,115.5,NA
NO,Apr 2021,NE,11607.81364,-789.11432,0,69.112615,11553.890645,37.606255555555556,1,2.0070457317980304,6.379180274330503,-1.7857264957264958,0,1,5391369,533.38,0,NA,115.9,95221.5
NO,May 2021,NE,10506.65667,-1388.97116,0,75.155975,11357.437655,42.825663978494624,1,7.154702472839543,11.181154632688376,3.282688851229908,0,1,5391369,388.68,0,NA,115.7,NA
NO,Jun 2021,NE,8887.36073,-2228.74749,0,67.760995,10726.501545,40.516888888888886,1,13.20389208314905,17.435801733477792,9.037369929921427,0,1,5391369,162.88,0,NA,116.2,NA
NO,Jul 2021,NE,8800.92887,-2184.98027,0,78.313855,10159.614865,47.2930188172043,1,15.614811638941292,20.108973148730858,11.38673825917172,0,1,5391369,97.76,0.05,NA,117.4,104272.2
NO,Aug 2021,NE,9227.49998,-1145.55233,0,75.731295,9414.376405,63.11820698924731,1,12.7402855243765,17.04204372673413,8.989682621199671,0,1,5391369,190.82,0,NA,117.4,NA
NO,Sep 2021,NE,9458.53423,-1699.61922,0,69.2853,10287.28375,84.4397412037037,1,10.271267875306648,13.814805513998719,7.299475753604194,1,0,5391369,275.32,0,NA,118.9,NA
NO,Oct 2021,NE,10951.04247,-1191.485,0,73.468445,11527.683115,74.07165098566308,1,6.280601044784881,8.964987708562164,3.7191306130818127,1,0,5391369,417.53,0,NA,118.4,117480.3
NO,Nov 2021,NE,12404.78982,-1941.2595900000001,0,74.79886,14089.15347,84.98238425925926,1,0.7728420131837921,3.539882874500575,-1.6742555698371895,1,0,5391369,583.68,0,NA,119.5,NA
NO,Dec 2021,NE,14347.46922,-1619.46051,0,72.57239,15392.45358,137.82763888888888,1,-3.7788832099635767,-0.9324085005903188,-6.302360222385398,1,0,5391369,752.35,0,NA,120.5,NA
NO,Jan 2022,NE,14331.15048,-1161.98458,0,73.8546,14636.91642,102.18382840501792,1,-1.4361824265851266,1.571141357992623,-4.44525447042641,1,0,5391369,NA,NA,NA,118.5,125478.4
NO,Feb 2022,NE,12541.45609,-408.63945,0,68.732355,12630.302555,85.7397693452381,1,-1.9529209731276833,1.0920259725465626,-5.1637381085618355,1,0,5391369,NA,NA,NA,119.9,NA
NO,Mar 2022,NE,12499.17913,-2044.68382,0,74.32929,14113.7724,134.2047020609319,1,1.0247191011235957,5.426808115223788,-2.5248506933900194,0,1,5391369,NA,NA,NA,120.9,NA
NO,Apr 2022,NE,10976.48486,-108.4733,0,62.898825,10824.216025,131.2935324074074,1,2.612500744978843,7.000342008229573,-1.5449451760138504,0,1,5391369,NA,NA,NA,122.7,126563.7
NO,May 2022,NE,10645.82247,-554.72634,0,53.396805,10469.065435,112.93408826164874,0,7.811757944557134,11.618841859257337,3.6277187452336164,0,1,5391369,NA,NA,NA,122.9,NA
NO,Jun 2022,NE,8893.23374,-2174.04832,0,103.6279,11046.59989,112.61093055555556,0,12.702775661923768,17.096543766435893,8.575948303036672,0,1,5391369,NA,NA,NA,124.3,NA
NO,Jul 2022,NE,8866.37519,-1398.25886,0,146.79897,10551.05563,142.5770564516129,0,13.466312997347481,17.797574974146848,9.928300640308976,0,1,5391369,NA,NA,NA,126,NA
NO,Aug 2022,NE,8986.80754,-1269.77522,0,168.667735,10612.252935,267.9856294802867,0,13.527003269384986,18.15490044361911,9.942430390018766,0,1,5391369,NA,NA,NA,125.7,NA
NO,Sep 2022,NE,9121.99741,704.79848,0,154.632805,8322.992595,252.9444513888889,0,NA,13.324389072671007,6.446219192448873,1,0,5391369,NA,NA,NA,128,NA
